title,title_english,ruby,music_id,can_play_offline,genre,diff_type,difficulty
ONOMATO Pairing!!!,,ＯＮＯＭＡＴＯＰＡＩＲＩＮＧ,2016,true,tanoc,expert,12.4
SUPER REACTOR,,ＳＵＰＥＲＲＥＡＣＴＯＲ,2015,true,tanoc,normal,4.0
SUPER REACTOR,,ＳＵＰＥＲＲＥＡＣＴＯＲ,2015,true,tanoc,hard,8.2
SUPER REACTOR,,ＳＵＰＥＲＲＥＡＣＴＯＲ,2015,true,tanoc,expert,13.0
GENOCIDER,,ＧＥＮＯＣＩＤＥＲ,2017,true,tanoc,normal,6.0
GENOCIDER,,ＧＥＮＯＣＩＤＥＲ,2017,true,tanoc,hard,11.0
GENOCIDER,,ＧＥＮＯＣＩＤＥＲ,2017,true,tanoc,expert,14.1
ツアー・ファイナル,Tour Final,つあーふぁいなる,1276,true,tanoc,normal,3.0
ツアー・ファイナル,Tour Final,つあーふぁいなる,1276,true,tanoc,hard,9.4
ツアー・ファイナル,Tour Final,つあーふぁいなる,1276,true,tanoc,expert,12.3
Metamorphose,,ＭＥＴＡＭＯＲＰＨＯＳＥ,1247,true,tanoc,normal,4.0
Metamorphose,,ＭＥＴＡＭＯＲＰＨＯＳＥ,1247,true,tanoc,hard,10.3
Metamorphose,,ＭＥＴＡＭＯＲＰＨＯＳＥ,1247,true,tanoc,expert,12.7
MAGiC4LG1RL M3GA S7R1KE!,MAGiCALGiRL MEGA STRiKE!,ＭＡＧＩＣＡＬＧＩＲＬＭＥＧＡＳＴＲＩＫＥ,1248,true,tanoc,normal,4.0
MAGiC4LG1RL M3GA S7R1KE!,MAGiCALGiRL MEGA STRiKE!,ＭＡＧＩＣＡＬＧＩＲＬＭＥＧＡＳＴＲＩＫＥ,1248,true,tanoc,hard,10.0
MAGiC4LG1RL M3GA S7R1KE!,MAGiCALGiRL MEGA STRiKE!,ＭＡＧＩＣＡＬＧＩＲＬＭＥＧＡＳＴＲＩＫＥ,1248,true,tanoc,expert,13.1
METEOR BURST,,ＭＥＴＥＯＲＢＵＲＳＴ,1249,true,tanoc,normal,5.0
METEOR BURST,,ＭＥＴＥＯＲＢＵＲＳＴ,1249,true,tanoc,hard,10.9
METEOR BURST,,ＭＥＴＥＯＲＢＵＲＳＴ,1249,true,tanoc,expert,13.8
XTREME,,ＸＴＲＥＭＥ,1250,true,tanoc,normal,6.0
XTREME,,ＸＴＲＥＭＥ,1250,true,tanoc,hard,11.0
XTREME,,ＸＴＲＥＭＥ,1250,true,tanoc,expert,12.9
XTREME,,ＸＴＲＥＭＥ,1250,true,tanoc,inferno,14.0
天使光輪,Tenshi Korin,てんしこうりん,1251,true,tanoc,normal,7.0
天使光輪,Tenshi Korin,てんしこうりん,1251,true,tanoc,hard,11.0
天使光輪,Tenshi Korin,てんしこうりん,1251,true,tanoc,expert,13.2
天使光輪,Tenshi Korin,てんしこうりん,1251,true,tanoc,inferno,14.1
Ultra Red,,ＵＬＴＲＡＲＥＤ,1258,true,tanoc,normal,3.0
Ultra Red,,ＵＬＴＲＡＲＥＤ,1258,true,tanoc,hard,9.6
Ultra Red,,ＵＬＴＲＡＲＥＤ,1258,true,tanoc,expert,12.8
サイクルヒット,Cycle Hit,さいくるひっと,1259,true,tanoc,normal,5.0
サイクルヒット,Cycle Hit,さいくるひっと,1259,true,tanoc,hard,10.5
サイクルヒット,Cycle Hit,さいくるひっと,1259,true,tanoc,expert,13.5
Strange Bar,,ＳＴＲＡＮＧＥＢＡＲ,1275,true,tanoc,normal,3.0
Strange Bar,,ＳＴＲＡＮＧＥＢＡＲ,1275,true,tanoc,hard,10.2
Strange Bar,,ＳＴＲＡＮＧＥＢＡＲ,1275,true,tanoc,expert,12.8
Murasaki,,ＭＵＲＡＳＡＫＩ,1213,true,tanoc,normal,3.0
Murasaki,,ＭＵＲＡＳＡＫＩ,1213,true,tanoc,hard,7.5
Murasaki,,ＭＵＲＡＳＡＫＩ,1213,true,tanoc,expert,12.4
Mazy Metroplex,,ＭＡＺＹＭＥＴＲＯＰＬＥＸ,1214,true,tanoc,normal,4.0
Mazy Metroplex,,ＭＡＺＹＭＥＴＲＯＰＬＥＸ,1214,true,tanoc,hard,10.8
Mazy Metroplex,,ＭＡＺＹＭＥＴＲＯＰＬＥＸ,1214,true,tanoc,expert,13.7
LOSE CONTROL,,ＬＯＳＥＣＯＮＴＲＯＬ,1268,true,tanoc,normal,3.0
LOSE CONTROL,,ＬＯＳＥＣＯＮＴＲＯＬ,1268,true,tanoc,hard,8.1
LOSE CONTROL,,ＬＯＳＥＣＯＮＴＲＯＬ,1268,true,tanoc,expert,11.3
†DOOF†SENC†,,ＤＯＯＦＳＥＮＣ,1267,true,tanoc,normal,6.0
†DOOF†SENC†,,ＤＯＯＦＳＥＮＣ,1267,true,tanoc,hard,10.4
†DOOF†SENC†,,ＤＯＯＦＳＥＮＣ,1267,true,tanoc,expert,13.6
Shiny Memory feat.Yukacco,,ＳＨＩＮＹＭＥＭＯＲＹＦＥＡＴＹＵＫＡＣＣＯ,1086,true,tanoc,normal,3.0
Shiny Memory feat.Yukacco,,ＳＨＩＮＹＭＥＭＯＲＹＦＥＡＴＹＵＫＡＣＣＯ,1086,true,tanoc,hard,9.8
Shiny Memory feat.Yukacco,,ＳＨＩＮＹＭＥＭＯＲＹＦＥＡＴＹＵＫＡＣＣＯ,1086,true,tanoc,expert,12.5
BLVST BEVT,BLAST BEAT,ＢＬＶＳＴＢＥＶＴ,1128,true,tanoc,normal,4.0
BLVST BEVT,BLAST BEAT,ＢＬＶＳＴＢＥＶＴ,1128,true,tanoc,hard,10.0
BLVST BEVT,BLAST BEAT,ＢＬＶＳＴＢＥＶＴ,1128,true,tanoc,expert,12.6
JINGLE DEATH,,ＪＩＮＧＬＥＤＥＡＴＨ,1123,true,tanoc,normal,4.0
JINGLE DEATH,,ＪＩＮＧＬＥＤＥＡＴＨ,1123,true,tanoc,hard,10.4
JINGLE DEATH,,ＪＩＮＧＬＥＤＥＡＴＨ,1123,true,tanoc,expert,13.2
Invisible Frenzy,,ＩＮＶＩＳＩＢＬＥＦＲＥＮＺＹ,1061,true,tanoc,normal,7.0
Invisible Frenzy,,ＩＮＶＩＳＩＢＬＥＦＲＥＮＺＹ,1061,true,tanoc,hard,11.0
Invisible Frenzy,,ＩＮＶＩＳＩＢＬＥＦＲＥＮＺＹ,1061,true,tanoc,expert,14.0
VOX Diamond,,ＶＯＸＤＩＡＭＯＮＤ,1078,true,tanoc,normal,4.0
VOX Diamond,,ＶＯＸＤＩＡＭＯＮＤ,1078,true,tanoc,hard,7.9
VOX Diamond,,ＶＯＸＤＩＡＭＯＮＤ,1078,true,tanoc,expert,12.6
Chariot,,ＣＨＡＲＩＯＴ,1063,true,tanoc,normal,3.0
Chariot,,ＣＨＡＲＩＯＴ,1063,true,tanoc,hard,8.6
Chariot,,ＣＨＡＲＩＯＴ,1063,true,tanoc,expert,12.4
Akareram,,ＡＫＡＲＥＲＡＭ,1083,true,tanoc,normal,3.0
Akareram,,ＡＫＡＲＥＲＡＭ,1083,true,tanoc,hard,8.5
Akareram,,ＡＫＡＲＥＲＡＭ,1083,true,tanoc,expert,11.7
Galaxy Friends,,ＧＡＬＡＸＹＦＲＩＥＮＤＳ,1084,true,tanoc,normal,4.0
Galaxy Friends,,ＧＡＬＡＸＹＦＲＩＥＮＤＳ,1084,true,tanoc,hard,8.9
Galaxy Friends,,ＧＡＬＡＸＹＦＲＩＥＮＤＳ,1084,true,tanoc,expert,12.7
13 Donkeys,,１３ＤＯＮＫＥＹＳ,1064,true,tanoc,normal,2.0
13 Donkeys,,１３ＤＯＮＫＥＹＳ,1064,true,tanoc,hard,8.4
13 Donkeys,,１３ＤＯＮＫＥＹＳ,1064,true,tanoc,expert,12.2
ADAM,,ＡＤＡＭ,1065,true,tanoc,normal,5.0
ADAM,,ＡＤＡＭ,1065,true,tanoc,hard,10.2
ADAM,,ＡＤＡＭ,1065,true,tanoc,expert,13.4
ATARAX1A,ATARAXiA,ＡＴＡＲＡＸ１Ａ,1062,true,tanoc,normal,4.0
ATARAX1A,ATARAXiA,ＡＴＡＲＡＸ１Ａ,1062,true,tanoc,hard,8.6
ATARAX1A,ATARAXiA,ＡＴＡＲＡＸ１Ａ,1062,true,tanoc,expert,12.5
HiGHER,,ＨＩＧＨＥＲ,1077,true,tanoc,normal,3.0
HiGHER,,ＨＩＧＨＥＲ,1077,true,tanoc,hard,8.5
HiGHER,,ＨＩＧＨＥＲ,1077,true,tanoc,expert,12.2
Source of Creation,,ＳＯＵＲＣＥＯＦＣＲＥＡＴＩＯＮ,1080,true,tanoc,normal,3.0
Source of Creation,,ＳＯＵＲＣＥＯＦＣＲＥＡＴＩＯＮ,1080,true,tanoc,hard,8.1
Source of Creation,,ＳＯＵＲＣＥＯＦＣＲＥＡＴＩＯＮ,1080,true,tanoc,expert,11.3
Exitium,,ＥＸＩＴＩＵＭ,1068,true,tanoc,normal,6.0
Exitium,,ＥＸＩＴＩＵＭ,1068,true,tanoc,hard,11.0
Exitium,,ＥＸＩＴＩＵＭ,1068,true,tanoc,expert,14.1
Blaze,,ＢＬＡＺＥ,1082,true,tanoc,normal,3.0
Blaze,,ＢＬＡＺＥ,1082,true,tanoc,hard,8.7
Blaze,,ＢＬＡＺＥ,1082,true,tanoc,expert,11.7
GRiDGALAXY,,ＧＲＩＤＧＡＬＡＸＹ,1081,true,tanoc,normal,4.0
GRiDGALAXY,,ＧＲＩＤＧＡＬＡＸＹ,1081,true,tanoc,hard,8.3
GRiDGALAXY,,ＧＲＩＤＧＡＬＡＸＹ,1081,true,tanoc,expert,11.5
Jingle,,ＪＩＮＧＬＥ,1079,true,tanoc,normal,4.0
Jingle,,ＪＩＮＧＬＥ,1079,true,tanoc,hard,9.7
Jingle,,ＪＩＮＧＬＥ,1079,true,tanoc,expert,11.3
BATTLE NO.1,,ＢＡＴＴＬＥＮＯ１,1105,true,tanoc,normal,6.0
BATTLE NO.1,,ＢＡＴＴＬＥＮＯ１,1105,true,tanoc,hard,10.5
BATTLE NO.1,,ＢＡＴＴＬＥＮＯ１,1105,true,tanoc,expert,13.7
BATTLE NO.1,,ＢＡＴＴＬＥＮＯ１,1105,true,tanoc,inferno,14.1
LEVATEiN feat. 野宮あゆみ,LEVATEiN feat. Nomiya Ayumi,ＬＥＶＡＴＥＩＮ,1054,true,tanoc,normal,4.0
LEVATEiN feat. 野宮あゆみ,LEVATEiN feat. Nomiya Ayumi,ＬＥＶＡＴＥＩＮ,1054,true,tanoc,hard,9.1
LEVATEiN feat. 野宮あゆみ,LEVATEiN feat. Nomiya Ayumi,ＬＥＶＡＴＥＩＮ,1054,true,tanoc,expert,12.5
BIG HEAD BANGING,,ＢＩＧＨＥＡＤＢＡＮＧＩＮＧ,1055,true,tanoc,normal,6.0
BIG HEAD BANGING,,ＢＩＧＨＥＡＤＢＡＮＧＩＮＧ,1055,true,tanoc,hard,11.0
BIG HEAD BANGING,,ＢＩＧＨＥＡＤＢＡＮＧＩＮＧ,1055,true,tanoc,expert,13.8
Knight Rider,,ＫＮＩＧＨＴＲＩＤＥＲ,4,true,tanoc,normal,6.0
Knight Rider,,ＫＮＩＧＨＴＲＩＤＥＲ,4,true,tanoc,hard,10.9
Knight Rider,,ＫＮＩＧＨＴＲＩＤＥＲ,4,true,tanoc,expert,13.3
PARALLEL★PRISM,,ＰＡＲＡＬＬＥＬ★ＰＲＩＳＭ,6,true,tanoc,normal,3.0
PARALLEL★PRISM,,ＰＡＲＡＬＬＥＬ★ＰＲＩＳＭ,6,true,tanoc,hard,7.7
PARALLEL★PRISM,,ＰＡＲＡＬＬＥＬ★ＰＲＩＳＭ,6,true,tanoc,expert,10.8
Rainbow Dream,,ＲＡＩＮＢＯＷＤＲＥＡＭ,3,true,tanoc,normal,3.0
Rainbow Dream,,ＲＡＩＮＢＯＷＤＲＥＡＭ,3,true,tanoc,hard,8.7
Rainbow Dream,,ＲＡＩＮＢＯＷＤＲＥＡＭ,3,true,tanoc,expert,11.4
Quon,,ＱＵＯＮ,1056,true,tanoc,normal,5.0
Quon,,ＱＵＯＮ,1056,true,tanoc,hard,10.6
Quon,,ＱＵＯＮ,1056,true,tanoc,expert,12.8
Quon,,ＱＵＯＮ,1056,true,tanoc,inferno,13.9
Poseidon,,ＰＯＳＥＩＤＯＮ,5,true,tanoc,normal,5.0
Poseidon,,ＰＯＳＥＩＤＯＮ,5,true,tanoc,hard,9.9
Poseidon,,ＰＯＳＥＩＤＯＮ,5,true,tanoc,expert,13.8
HELL FLAME,,ＨＥＬＬＦＬＡＭＥ,1057,true,tanoc,normal,5.0
HELL FLAME,,ＨＥＬＬＦＬＡＭＥ,1057,true,tanoc,hard,10.4
HELL FLAME,,ＨＥＬＬＦＬＡＭＥ,1057,true,tanoc,expert,12.7
HELL FLAME,,ＨＥＬＬＦＬＡＭＥ,1057,true,tanoc,inferno,13.9
Gate One,,ＧＡＴＥＯＮＥ,1058,true,tanoc,normal,4.0
Gate One,,ＧＡＴＥＯＮＥ,1058,true,tanoc,hard,9.5
Gate One,,ＧＡＴＥＯＮＥ,1058,true,tanoc,expert,12.0
Over My Hand,,ＯＶＥＲＭＹＨＡＮＤ,1060,true,tanoc,normal,3.0
Over My Hand,,ＯＶＥＲＭＹＨＡＮＤ,1060,true,tanoc,hard,9.2
Over My Hand,,ＯＶＥＲＭＹＨＡＮＤ,1060,true,tanoc,expert,11.1
Are You Ready,,ＡＲＥＹＯＵＲＥＡＤＹ,1059,true,tanoc,normal,4.0
Are You Ready,,ＡＲＥＹＯＵＲＥＡＤＹ,1059,true,tanoc,hard,10.1
Are You Ready,,ＡＲＥＹＯＵＲＥＡＤＹ,1059,true,tanoc,expert,12.5
MEMORiZE,,ＭＥＭＯＲＩＺＥ,20,true,tanoc,normal,3.0
MEMORiZE,,ＭＥＭＯＲＩＺＥ,20,true,tanoc,hard,8.1
MEMORiZE,,ＭＥＭＯＲＩＺＥ,20,true,tanoc,expert,10.0
illanai-assorted,,ＩＬＬＡＮＡＩ－ＡＳＳＯＲＴＥＤ,21,true,tanoc,normal,4.0
illanai-assorted,,ＩＬＬＡＮＡＩ－ＡＳＳＯＲＴＥＤ,21,true,tanoc,hard,8.9
illanai-assorted,,ＩＬＬＡＮＡＩ－ＡＳＳＯＲＴＥＤ,21,true,tanoc,expert,12.9
Sunshine,,ＳＵＮＳＨＩＮＥ,1069,true,tanoc,normal,4.0
Sunshine,,ＳＵＮＳＨＩＮＥ,1069,true,tanoc,hard,8.2
Sunshine,,ＳＵＮＳＨＩＮＥ,1069,true,tanoc,expert,11.3
BOOM! BOOM!! BOOM!!!,,ＢＯＯＭ！ＢＯＯＭ！！ＢＯＯＭ！！！,1072,true,tanoc,normal,4.0
BOOM! BOOM!! BOOM!!!,,ＢＯＯＭ！ＢＯＯＭ！！ＢＯＯＭ！！！,1072,true,tanoc,hard,10.6
BOOM! BOOM!! BOOM!!!,,ＢＯＯＭ！ＢＯＯＭ！！ＢＯＯＭ！！！,1072,true,tanoc,expert,12.3
Ever Free(Raw Edit),,ＥＶＥＲＦＲＥＥ,1071,true,tanoc,normal,3.0
Ever Free(Raw Edit),,ＥＶＥＲＦＲＥＥ,1071,true,tanoc,hard,8.3
Ever Free(Raw Edit),,ＥＶＥＲＦＲＥＥ,1071,true,tanoc,expert,10.1
Try again,,ＴＲＹＡＧＡＩＮ,1070,true,tanoc,normal,4.0
Try again,,ＴＲＹＡＧＡＩＮ,1070,true,tanoc,hard,8.8
Try again,,ＴＲＹＡＧＡＩＮ,1070,true,tanoc,expert,10.6
BLUE SKY feat. 野宮あゆみ,BLUE SKY feat. Nomiya Ayumi,ＢＬＵＥＳＫＹ,1073,true,tanoc,normal,3.0
BLUE SKY feat. 野宮あゆみ,BLUE SKY feat. Nomiya Ayumi,ＢＬＵＥＳＫＹ,1073,true,tanoc,hard,7.6
BLUE SKY feat. 野宮あゆみ,BLUE SKY feat. Nomiya Ayumi,ＢＬＵＥＳＫＹ,1073,true,tanoc,expert,10.4
Sound Chimera,,ＳＯＵＮＤＣＨＩＭＥＲＡ,1076,true,tanoc,normal,5.0
Sound Chimera,,ＳＯＵＮＤＣＨＩＭＥＲＡ,1076,true,tanoc,hard,10.8
Sound Chimera,,ＳＯＵＮＤＣＨＩＭＥＲＡ,1076,true,tanoc,expert,12.8
Sound Chimera,,ＳＯＵＮＤＣＨＩＭＥＲＡ,1076,true,tanoc,inferno,13.9
Soldiers,,ＳＯＬＤＩＥＲＳ,24,true,tanoc,normal,4.0
Soldiers,,ＳＯＬＤＩＥＲＳ,24,true,tanoc,hard,8.8
Soldiers,,ＳＯＬＤＩＥＲＳ,24,true,tanoc,expert,11.9
Fight for the CORE feat. Daisuke,,ＦＩＧＨＴＦＯＲＴＨＥＣＯＲＥ,25,true,tanoc,normal,4.0
Fight for the CORE feat. Daisuke,,ＦＩＧＨＴＦＯＲＴＨＥＣＯＲＥ,25,true,tanoc,hard,10.7
Fight for the CORE feat. Daisuke,,ＦＩＧＨＴＦＯＲＴＨＥＣＯＲＥ,25,true,tanoc,expert,12.6
Shining Harmony,,ＳＨＩＮＩＮＧＨＡＲＭＯＮＹ,1101,true,tanoc,normal,4.0
Shining Harmony,,ＳＨＩＮＩＮＧＨＡＲＭＯＮＹ,1101,true,tanoc,hard,9.6
Shining Harmony,,ＳＨＩＮＩＮＧＨＡＲＭＯＮＹ,1101,true,tanoc,expert,12.2
